  5665.122  3.703e-16  1.523e-17
  5669.829  3.715e-16  1.538e-17
  5674.537  4.060e-16  1.578e-17
  5679.246  3.834e-16  1.547e-17
  5683.955  3.832e-16  1.566e-17
  5688.665  4.061e-16  1.589e-17
  5693.375  4.452e-16  1.626e-17
  5698.087  4.097e-16  1.598e-17
  5702.799  3.682e-16  1.544e-17
  5707.511  4.398e-16  1.613e-17
  5712.224  4.315e-16  1.607e-17
  5716.938  4.158e-16  1.598e-17
  5721.653  4.203e-16  1.601e-17
  5726.368  3.845e-16  1.564e-17
  5731.084  4.482e-16  1.642e-17
  5735.801  4.473e-16  1.636e-17
  5740.518  4.089e-16  1.591e-17
  5745.236  4.220e-16  1.595e-17
  5749.954  4.329e-16  1.621e-17
  5754.673  4.470e-16  1.630e-17
  5759.393  4.258e-16  1.605e-17
  5764.113  4.171e-16  1.599e-17
  5768.834  4.199e-16  1.601e-17
  5773.556  3.982e-16  1.588e-17
  5778.278  4.303e-16  1.610e-17
  5783.001  4.130e-16  1.589e-17
  5787.724  4.431e-16  1.626e-17
  5792.449  4.360e-16  1.626e-17
  5797.173  4.366e-16  1.622e-17
  5801.899  4.130e-16  1.595e-17
  5806.625  3.995e-16  1.576e-17
  5811.351  4.304e-16  1.619e-17
  5816.078  4.300e-16  1.619e-17
  5820.806  4.055e-16  1.584e-17
  5825.534  4.321e-16  1.610e-17
  5830.263  4.354e-16  1.613e-17
  5834.993  4.202e-16  1.606e-17
  5839.723  3.975e-16  1.573e-17
  5844.454  3.930e-16  1.575e-17
  5849.185  4.279e-16  1.605e-17
  5853.917  4.353e-16  1.604e-17
  5858.650  3.882e-16  1.584e-17
  5863.383  4.245e-16  1.651e-17
  5868.117  3.731e-16  1.601e-17
  5872.851  4.017e-16  1.627e-17
  5877.586  3.868e-16  1.603e-17
  5882.321  3.526e-16  1.651e-17
  5887.057  3.860e-16  1.762e-17
  5891.794  3.722e-16  1.784e-17
  5896.531  3.770e-16  1.780e-17
  5901.269  3.859e-16  1.707e-17
  5906.007  3.765e-16  1.618e-17
  5910.746  4.274e-16  1.639e-17
  5915.485  3.767e-16  1.573e-17
  5920.225  3.679e-16  1.570e-17
  5924.965  3.624e-16  1.565e-17
  5929.706  3.813e-16  1.583e-17
  5934.448  3.680e-16  1.556e-17
  5939.190  3.561e-16  1.547e-17
  5943.933  3.981e-16  1.576e-17
  5948.676  4.441e-16  1.630e-17
  5953.420  3.728e-16  1.556e-17
  5958.164  3.872e-16  1.565e-17
  5962.909  3.850e-16  1.555e-17
  5967.654  3.742e-16  1.540e-17
  5972.400  3.837e-16  1.557e-17
  5977.146  3.641e-16  1.529e-17
  5981.893  3.630e-16  1.526e-17
  5986.641  3.861e-16  1.541e-17
  5991.388  3.642e-16  1.495e-17
  5996.137  3.771e-16  1.517e-17
  6000.886  3.848e-16  1.537e-17
  6005.635  3.647e-16  1.510e-17
  6010.385  3.491e-16  1.481e-17
  6015.136  3.485e-16  1.475e-17
  6019.887  3.783e-16  1.502e-17
  6024.638  3.801e-16  1.505e-17
  6029.390  3.737e-16  1.498e-17
  6034.143  3.880e-16  1.527e-17
  6038.896  3.947e-16  1.531e-17
  6043.649  3.594e-16  1.481e-17
  6048.403  4.036e-16  1.531e-17
  6053.157  3.675e-16  1.492e-17
  6057.912  3.986e-16  1.526e-17
  6062.668  3.841e-16  1.517e-17
  6067.423  3.595e-16  1.477e-17
  6072.180  3.652e-16  1.485e-17
  6076.937  3.581e-16  1.469e-17
  6081.694  3.671e-16  1.478e-17
  6086.451  3.704e-16  1.483e-17
  6091.210  3.878e-16  1.499e-17
  6095.968  3.589e-16  1.463e-17
  6100.727  3.435e-16  1.448e-17
  6105.487  3.833e-16  1.493e-17
  6110.247  3.988e-16  1.510e-17
  6115.007  3.718e-16  1.473e-17
  6119.768  4.374e-16  1.543e-17
  6124.530  3.816e-16  1.479e-17
  6129.291  3.727e-16  1.472e-17
  6134.054  3.525e-16  1.462e-17
  6138.816  4.062e-16  1.535e-17
  6143.579  3.612e-16  1.488e-17
  6148.343  3.937e-16  1.516e-17
  6153.107  3.844e-16  1.501e-17
  6157.871  4.049e-16  1.512e-17
  6162.636  4.025e-16  1.519e-17
  6167.401  4.083e-16  1.524e-17
  6172.167  3.940e-16  1.519e-17
  6176.933  4.086e-16  1.533e-17
  6181.699  4.120e-16  1.534e-17
